time_s,throttle_deflection_percent,tank_pressure_bar,pump_pressure_bar,filter_pressure_drop_bar,valve_opening_percent,injector_flow_lpm,fuel_temperature_c,rotor_speed_rpm,vibration_mm_s,health_status,failure_mode,recommended_action
2.5025025025025025,89.25879806965068,0.7371071083287319,63.007889548102554,3.739210470128136,91.21752236246748,31.103518930886626,-8.476542759767764,5949.334158805238,2.0304106627988547,Healthy,None,Continue Operation
2.6026026026026026,59.98368910791799,0.9310213254946567,23.15008275189774,9.444485826943033,69.84960811037371,12.877747539155516,64.97192750647922,5895.059396593112,9.295651798756166,Critical,Pump Failure,Replace Pump
2.702702702702703,75.71172192068059,0.9222746992675352,22.956383317796362,6.417343972985582,57.815848535443045,12.905232456419576,-24.531689791180128,5894.4229579364255,9.059065534728893,Critical,Pump Failure,Replace Pump
2.802802802802803,79.62072844310212,0.6595502366216278,62.82650312221239,6.71479148667207,86.89754736987962,39.04339405935402,46.39961631529356,5938.348112257504,2.6221817292887466,Healthy,None,Continue Operation
2.902902902902903,52.32252063599989,0.9144577370753386,82.70873007370372,6.322821536376399,68.0237252570777,14.852119920221366,-27.860125646427612,5915.222821391687,4.030483739803738,Healthy,None,Continue Operation
3.0030030030030033,80.37724259507192,0.5185038173577463,22.533981075593726,1.989921389594368,83.56354126145663,12.525140230743835,34.77654244973904,5803.049654785275,5.659051867487296,Critical,Pump Failure,Replace Pump
3.1031031031031033,58.526206184364575,0.7981349392410265,78.2665127285805,4.183338641022801,63.53219709908828,31.298836315355896,2.728075894297376,5928.428828909546,3.211048185013487,Healthy,None,Continue Operation
3.2032032032032034,53.25257964926398,0.6150044186438515,73.19662433441681,7.509397983633183,54.06148174033363,32.576663511189906,54.669675555904035,5958.577827093105,1.2281578702440727,Healthy,None,Continue Operation
3.3033033033033035,97.44427686266667,0.5602834428886394,98.60026648157685,1.0137289755315915,99.62908977438818,34.02332787948544,-11.957146140956368,5958.676790784459,0.5463972268407996,Healthy,None,Continue Operation
3.4034034034034035,98.28160165372796,0.5384766008146046,80.42636363482333,2.7785277608971226,57.81007539652997,16.650213213988025,36.704219526795185,5944.572982090287,3.9719211254642817,Healthy,None,Continue Operation
3.5035035035035036,90.41986740582306,0.8481443879390699,67.47531860434094,2.763191084658536,99.42104969817404,25.18949619286595,-11.718095850893807,5983.611861554505,0.4948431170435341,Healthy,None,Continue Operation
3.6036036036036037,65.23068845866854,0.6699374818840331,55.704789244396665,4.32018927594506,98.86399662832235,34.68776908467866,45.63923397345846,5926.496706155544,1.3569069753979228,Healthy,None,Continue Operation
3.7037037037037037,54.883605700319194,0.8623833857643808,57.56234143674673,9.803687409421851,89.69090519540198,48.79275458535139,64.84136414728985,5944.863259161773,4.2755471099872,Healthy,None,Continue Operation
3.8038038038038042,84.21165132560785,0.5326781703994712,61.26584649756175,0.6750254668382194,82.97114810409988,39.10524550798755,-24.783784104788793,5953.769212859097,1.732346435393336,Healthy,None,Continue Operation
3.9039039039039043,72.00762468698007,0.6576451689153051,62.5483330670149,5.1870099438059505,78.89035251255423,46.90415028375831,63.99148263146043,5966.36247207673,4.865226747570805,Healthy,None,Continue Operation
4.004004004004004,56.10191174223894,0.7697456461876686,92.5308028920569,1.7936468201221045,50.0,18.729321191826664,31.229030529715757,5858.936115102161,4.898671673869298,Critical,Valve Sticking,Service Valve
4.104104104104104,74.75884550556351,0.8953615824194818,78.06113941412625,9.706765454097441,64.4719760809744,33.66867875569602,-24.746741095957123,5939.4807282878255,1.3413801022677836,Healthy,None,Continue Operation
4.2042042042042045,51.71942605576092,0.659376251466035,76.16954556871832,1.133035047274642,73.38406062424386,17.68093476545378,11.305022643165444,5964.60469440966,0.20489111124945225,Healthy,None,Continue Operation
4.3043043043043046,95.4660201039391,0.8129456882185045,55.73844359346087,4.036010023615912,80.9694984683251,36.66742607570052,-20.696764781788254,5915.061095306852,3.5253164210268957,Healthy,None,Continue Operation
4.404404404404405,62.93899908000085,0.9429888741180936,93.00698466747176,7.378849848346062,70.55952379347455,34.935182638396284,44.041746663988334,5993.264810054248,2.2549325132417186,Healthy,None,Continue Operation
4.504504504504505,83.1261142176991,0.8079315940911522,86.14071516042418,7.045544280274453,71.3743227045134,34.098766818290656,51.06417613015395,5938.3058806421,0.5037642197978814,Healthy,None,Continue Operation
4.604604604604605,65.58555380447055,0.6164797373768169,53.38341809500008,4.227286368939323,66.51423337510423,29.59143471952963,-27.304417567264125,5972.952142197644,3.537614094890214,Healthy,None,Continue Operation
4.704704704704705,76.00340105889055,0.5122003907782691,85.39175486148844,3.4652416795271823,78.2115908342268,19.329730498397062,20.736782323357318,5903.551228382466,0.15587454555960611,Warning,Injector Clogging,Clean Injectors
4.804804804804805,77.33551396716399,0.9350494369504649,77.1769108671323,3.9761237855287055,92.5287264007558,23.377701084724162,57.75500672311006,5920.518714290481,4.350983452461211,Healthy,None,Continue Operation
4.904904904904905,59.24272277627635,0.5106347054251936,54.08626728733891,2.642762631586393,60.076418900315645,30.772507705692128,72.33956498611958,5948.7082544323575,0.6932626455665186,Healthy,None,Continue Operation
5.005005005005005,98.47923138822793,0.9373508363420997,72.91503207643282,2.053329387067998,96.72165193767208,17.90223622713913,21.622144009012402,5987.8252467732345,0.636559393733625,Healthy,None,Continue Operation
5.105105105105105,88.75664116805572,0.764468567013606,74.23481435650234,4.8303969755889,84.45438268741148,42.20697589441507,74.03350683336885,5952.725514995068,0.8783614898429226,Healthy,None,Continue Operation
5.205205205205205,96.97494707820945,0.969533849256448,58.28872700816379,2.685337560676073,50.0,19.071504918357938,24.28267645472357,5803.933579293186,4.801331792460333,Critical,Valve Sticking,Service Valve
5.305305305305305,94.74136752138244,0.8993916178868326,97.28490735001412,2.874616648972501,77.80953463150058,13.398651595578656,7.302859351988957,5948.37968965828,3.46584680126923,Healthy,None,Continue Operation
5.405405405405406,79.89499894055426,0.9989670552666687,92.4987685740331,6.56756063474557,88.97583507120316,27.449841054286296,61.78437542634745,5949.044909673595,4.006857677318184,Healthy,None,Continue Operation
5.505505505505506,96.09371175115584,0.6753559077258551,83.45111686645541,9.685373316998922,50.0,18.580822690888056,19.157925254970685,5727.083769963566,1.988174928663765,Critical,Valve Sticking,Service Valve
5.605605605605606,54.424625102595975,0.8835941444655635,73.11477805003037,27.996784136536014,90.91902123897677,27.508672997341655,16.628301267742764,5921.640078061316,1.6815636375247778,Warning,Clogged Filter,Inspect Filter
5.705705705705706,59.79914312095726,0.7009654568046211,70.58827707922542,0.7697946706496628,52.006942954268325,21.070165278052343,18.837498729179394,5924.696541246706,1.1724200339158497,Healthy,None,Continue Operation
5.805805805805806,52.2613644455269,0.7399378101519545,25.27772209068877,0.7558361385406698,94.49566881814312,12.700145961303438,61.61420022436944,5846.103356809781,6.629450716968214,Critical,Pump Failure,Replace Pump
5.9059059059059065,66.26651653816322,0.813752731609185,77.27159347034527,9.51423220845566,99.59813736193217,23.880093416488,59.83298500256626,5991.08242203304,2.7591436676708425,Healthy,None,Continue Operation
6.0060060060060065,69.4338644844741,0.9368385570931694,53.11365529409428,2.9729079030733363,64.70337310883889,47.31470760506532,8.422399092825344,5994.331011187415,3.158874218263777,Healthy,None,Continue Operation
6.106106106106107,63.567451588694794,0.9920417345996475,75.62513243851659,0.9206698608247543,60.51592781428968,46.90580558414288,-0.004016815536999729,5952.023048910309,1.2855925199934726,Healthy,None,Continue Operation
6.206206206206207,91.43687545759647,0.8841367069322591,90.32018086164197,5.990445871503816,88.26816819290204,30.09487279888382,19.03136288469551,5967.709378478365,4.743270404514953,Healthy,None,Continue Operation
6.306306306306307,67.83766633467947,0.7088833910836669,72.96199387984791,6.236487782902661,62.651317046012664,23.115359760730342,28.732701168453076,5977.851588006166,0.8487924910356792,Healthy,None,Continue Operation
6.406406406406407,64.04672548436903,0.710678501138535,52.59782887771342,6.485048201186881,93.27811915861017,39.48529655826556,-11.399534724640365,5913.101461865047,4.828265873832062,Healthy,None,Continue Operation
6.506506506506507,77.13480415791243,0.8687911507944457,89.31390996920166,2.674020278575413,55.142129607873834,11.468517739322666,55.27461016587087,5960.09571949975,0.07428061253751894,Healthy,None,Continue Operation
6.606606606606607,57.04621124873813,0.6193885728841512,60.06818910679872,0.15110684214475034,56.29775981896791,28.99076024174605,18.377931887890746,5903.429790130331,2.405628459084228,Healthy,None,Continue Operation
6.706706706706707,90.10984903770199,0.5552370565656973,62.93104174440194,9.650153694544718,98.95757775503077,23.45293577081334,0.08546581039514933,5949.756608338873,1.666839190582814,Healthy,None,Continue Operation
6.806806806806807,53.727532183988544,0.6773110788203882,58.235317671614794,2.508930456911025,83.69194491350024,46.82143540410219,-27.181480844321126,5915.484268162023,2.245617069651254,Healthy,None,Continue Operation
6.906906906906907,99.34434683002587,0.6436194958270409,66.51075324357488,6.760262880525475,92.34436122144764,10.480121090907302,-11.338580751567168,5918.292292596208,2.853322894903945,Healthy,None,Continue Operation
7.007007007007007,88.61223846483287,0.648154060227995,87.83757528443175,7.0662986987870955,66.2164688675759,32.11259502873396,73.91374061071804,5936.50475666926,2.177945790063545,Healthy,None,Continue Operation
7.107107107107107,59.93578407670862,0.616803875524955,75.96929297519686,6.100074170794857,83.82418747603022,39.626543242665036,-3.3880375816568105,5943.24371667165,2.074234251507975,Healthy,None,Continue Operation
7.207207207207207,50.27610585618012,0.5210465948181809,60.24406370753563,3.129073942136482,79.71209136542986,29.40071950096165,-19.736885275955764,5962.317242453219,3.6636170770665326,Healthy,None,Continue Operation
7.307307307307307,90.77307142274171,0.5089369673667069,93.89150390760204,2.7109625376406576,80.15750600614734,13.416121206508866,15.280734998599186,5907.442841843852,3.4293813754323232,Healthy,None,Continue Operation
7.407407407407407,85.34286719238085,0.9938611948680158,93.97909274757646,26.896080190004078,84.12662297688607,48.89845560111609,-3.14947079677016,5933.962350066214,4.166356410179239,Warning,Clogged Filter,Inspect Filter
7.507507507507508,86.45035840204937,0.7138865668679312,93.52892125230034,8.660956336116914,78.76795865645494,20.522222801738465,-35.7808899674567,5933.0486910324835,1.2497949061974778,Warning,Injector Clogging,Clean Injectors
7.6076076076076085,88.56351733429729,0.6921633235798408,61.93981056907697,9.467337289233956,71.4531184651333,34.567449772760455,-1.2225739264699271,5957.397517503174,3.047642548770318,Healthy,None,Continue Operation
7.7077077077077085,53.70223258670452,0.839823641346535,72.56196720904941,1.0590580440375763,63.79613471902734,19.464391308300293,25.29303487273623,5963.740461226118,2.9259739269642693,Healthy,None,Continue Operation
7.807807807807809,67.92328642721363,0.6091269439325321,99.24948280704376,1.5482861259771985,88.4290665456601,29.339923404272152,26.20548464239603,5955.670925655286,1.8486890543634438,Healthy,None,Continue Operation
7.907907907907909,55.79345297625649,0.9749805919751127,88.60062381549952,9.447362587830796,61.313621500159314,27.165979678332874,2.7870705412266403,5973.829551047831,2.4302877095134043,Healthy,None,Continue Operation
8.008008008008009,93.15517129377967,0.8931725072077761,51.35837106127799,20.313615688045886,84.61771530772072,12.99583368007935,13.676330750312076,5908.51345685643,1.5689107165286438,Warning,Clogged Filter,Inspect Filter
8.108108108108109,81.1649063413779,0.5447055011561297,53.2602295630246,8.829938248297731,61.66664113246633,14.24641414189869,75.86215018817197,5976.510659163313,0.709221988084926,Healthy,None,Continue Operation
8.208208208208209,66.54490124263246,0.7087903878924642,73.19656884061664,2.026326341353432,81.2665084977227,43.49890078475098,5.281817267637393,5943.27670817082,1.069006053313664,Healthy,None,Continue Operation
8.308308308308309,53.177917514301186,0.9395591537810823,95.461010293078,5.875858711094018,87.35391335645144,19.59279808826361,-9.012782408802043,5948.418449832259,0.5275682320060054,Healthy,None,Continue Operation
8.408408408408409,65.54911608578311,0.9723660111457051,25.441801159419537,7.011395944174737,60.93569444532696,12.717349349906815,-10.783954711988784,5849.7153815882875,5.673928924587191,Critical,Pump Failure,Replace Pump
8.508508508508509,66.25916610133736,0.7337007556249349,74.89062540171452,6.801118854469727,52.997165043065415,30.19645805000557,14.931753524496102,5901.835838399922,3.3036369655457576,Healthy,None,Continue Operation
8.608608608608609,86.4803089169032,0.8067056946053539,55.27368499783153,4.081516908666981,50.0,18.280555752390836,51.14241784603328,5742.092349536642,4.753031857899364,Critical,Valve Sticking,Service Valve
8.70870870870871,81.87787356776066,0.5835169730460377,82.8390052362147,0.15394891691308477,80.29984836355128,12.477860743159518,-15.281417897383214,5961.858514907211,3.6483920682362063,Healthy,None,Continue Operation
8.80880880880881,94.36063712881634,0.9955843130684883,29.08980891914864,5.829260568042631,92.47232031128678,13.189652447898327,45.11553525689217,5876.9169869523585,6.842812345138569,Critical,Pump Failure,Replace Pump
8.90890890890891,73.61074625809746,0.6158358506917216,69.02100037537812,2.5310153917960876,52.24984106177122,14.768417713622934,-37.46202119807005,5908.579428489949,4.421225869644771,Healthy,None,Continue Operation
9.00900900900901,55.97971229691508,0.9713658870675628,88.78059254626638,4.502542461428903,86.70756295208231,11.458442033024738,10.271957358073522,5909.093544991304,4.313375814728629,Healthy,None,Continue Operation
9.10910910910911,85.66223936114974,0.8248233244961842,98.22383269504058,9.575810150838173,67.0659322975026,12.109758086488696,53.103807824334424,5992.322374698523,2.2166016038634933,Healthy,None,Continue Operation
9.20920920920921,88.03925243084487,0.8038683974394296,60.188322956384454,21.32066810769041,73.92641849597612,43.36656432833765,0.6479546929317692,5913.294762101363,2.929315252639608,Warning,Clogged Filter,Inspect Filter
9.30930930930931,78.06385987847482,0.7563442555082542,76.16648155973706,8.398016066644267,96.44297749227829,14.718899345122463,27.648452173447936,5912.710261377074,4.8803916623625945,Healthy,None,Continue Operation
9.40940940940941,88.54835899772806,0.6153349058588793,20.760999889807742,1.8854060574925113,66.59857523679227,11.369574353149519,-15.402492060890705,5819.987297464944,6.159298069414242,Critical,Pump Failure,Replace Pump
9.50950950950951,74.68977981821953,0.5882640160027541,89.64272095169197,6.724604980250288,73.2668466969743,27.51599548571649,49.039446935140674,5959.248299390159,4.526609141880449,Healthy,None,Continue Operation
9.60960960960961,76.1366414690997,0.6102431045350877,78.87966829405788,9.770069544389434,50.68412073803405,43.75973887768099,-33.72650760774884,5983.557170509065,0.4151937890509322,Healthy,None,Continue Operation
9.70970970970971,71.37705091792748,0.5932191310721273,81.72912087751519,21.914934099308024,54.079936000241915,20.496335059572075,62.30511738506004,5908.3650689996575,0.9552593435434142,Warning,Clogged Filter,Inspect Filter
9.80980980980981,51.27095633720476,0.8897922367833766,89.8957079807947,0.08319942227192012,62.9295795567392,22.02097188379491,-16.216433629399823,5936.044660952605,2.2037747172065894,Warning,Injector Clogging,Clean Injectors
9.90990990990991,55.39457134966522,0.675062629583365,69.79852363312274,4.335827926326143,51.392612041053724,11.596901302550048,64.92776380499969,5988.974899029538,2.9237840416865235,Healthy,None,Continue Operation
10.01001001001001,51.57145928433671,0.5289213382816982,95.75450342035217,29.842407168016493,81.56876630241254,27.963140565395037,2.303508956062082,5941.587907040112,4.081139259314001,Warning,Clogged Filter,Inspect Filter
10.11011011011011,81.82052056318902,0.9845513150704057,76.65144336230699,7.483843496762313,71.31991784008113,33.10452322548535,46.722028936938386,5920.1399102793885,4.941310575715934,Healthy,None,Continue Operation
10.21021021021021,65.71779905381634,0.9418929424817128,57.8977411417674,9.14548663848559,77.4072601364011,32.83628215008579,-1.6929642656573805,5995.902417597296,1.944257482370582,Healthy,None,Continue Operation
10.31031031031031,75.42853455823514,0.9638761415976065,84.79495590844013,4.340209727087588,58.732359294816476,23.297067686974607,68.7094005481577,5961.340184652217,0.23707818070042463,Healthy,None,Continue Operation
10.41041041041041,95.37832369630465,0.9974539113232177,89.66306752191272,2.5871164215544096,64.79660147183081,22.62132722652542,-24.803544937795078,5926.167136663751,4.005857516476624,Healthy,None,Continue Operation
10.51051051051051,62.464611457443745,0.5869476246097436,65.83808385337633,4.344033190066098,83.19122374263625,22.387780289185976,-18.577625287288157,5947.995834482104,3.0219035954140407,Warning,Injector Clogging,Clean Injectors
10.61061061061061,70.51914615178148,0.6981210094513294,92.85896284993765,7.2344781785000105,98.26513618151999,24.671932825850735,19.163615019056273,5902.819134044722,0.9927142943410083,Healthy,None,Continue Operation
10.710710710710712,87.77755692715243,0.8791192378520456,95.30716273828833,0.09054161580370979,52.52083868011046,13.979786754918585,-30.167387315422467,5924.474507963692,2.474142283107101,Healthy,None,Continue Operation
10.810810810810812,61.43990827458112,0.8480103090268961,63.84522436889045,5.894539894846972,94.5192160427633,40.66383778848206,-16.48237783578857,5988.148581958891,3.7115512276686218,Healthy,None,Continue Operation
10.910910910910912,53.84899549143965,0.5769479531699275,99.1760736357611,6.132916848873791,78.84406006556043,48.650971909927435,73.25196586544172,5941.591365429751,3.852058935343219,Healthy,None,Continue Operation
11.011011011011012,64.4875726456884,0.9079165624953089,57.03557640243792,6.376882468959355,78.19597833778118,48.802978266668276,77.17875933774646,5972.033336916599,2.49809205999381,Healthy,None,Continue Operation
11.111111111111112,58.06106436270022,0.6122202859183303,60.1007834201245,2.420220799808772,75.01392676038802,44.60284397501575,5.151119519650635,5991.828503537996,1.5260726506442956,Healthy,None,Continue Operation
11.211211211211213,96.48488261712865,0.6119088074113115,59.21124196190131,7.140527233781268,53.46970429520917,34.031685973584764,70.79432252167227,5940.804046160281,4.8687129101924675,Healthy,None,Continue Operation
11.311311311311313,90.40601897822086,0.7684872114467067,27.00817962638679,0.9139148633177641,54.493842586808036,14.634033545550203,25.378961080811806,5837.537735389932,6.207925003354167,Critical,Pump Failure,Replace Pump
11.411411411411413,81.67018782552117,0.7964699674208515,82.7146276162481,1.9927033646680081,80.0456002829543,21.408232107216563,-7.6309040951479545,5951.711793085692,2.0411875967314934,Healthy,None,Continue Operation
11.511511511511513,93.57302950938589,0.7900431039189055,57.60521416111364,8.77470046654482,67.04792857177792,35.230816806904826,44.28784652967184,5990.808368705985,1.402316121023262,Healthy,None,Continue Operation
11.611611611611613,90.18360384495573,0.5457434186988774,72.01617091841744,7.387231507265664,50.0,15.117295108605772,39.068216788982866,5765.883331474889,3.6555149150178106,Critical,Valve Sticking,Service Valve
11.711711711711713,59.32850294430179,0.9387304313151902,80.76490125349011,0.1374555401134525,70.32952686797361,29.280693591077302,78.695038293048,5906.582984336315,1.2109172279688385,Healthy,None,Continue Operation
11.811811811811813,94.62794992449889,0.632800021294353,54.173204249469165,2.4837626036980023,57.164072935132054,40.31106241500632,-8.194325510886003,5969.257280007758,0.8585499448684408,Healthy,None,Continue Operation
11.911911911911913,76.96711209578254,0.5647574606414021,94.12081842036693,2.1440648299316454,85.7359416751018,21.276734223890067,40.64714031940825,5957.189752245896,2.6491694448103513,Healthy,None,Continue Operation
12.012012012012013,90.37200775820313,0.9443740399344887,25.327116220389854,2.7080632803697258,64.6676710720505,11.962630992089135,-33.757149396466374,5829.138438602074,9.113682430217157,Critical,Pump Failure,Replace Pump
12.112112112112113,94.80456499617466,0.9778257491148767,75.26033867883191,2.475597702798864,76.27351536779466,46.985671645145466,-26.36247535639367,5912.24814168503,3.144525724618075,Healthy,None,Continue Operation
12.212212212212213,65.90017374859319,0.9310638086327253,98.35633076295852,0.6252629574284574,84.8916392752585,12.24897179403889,-39.529795005868806,5953.403611320466,0.5896933743711674,Healthy,None,Continue Operation
12.312312312312313,55.50259622638384,0.9047580373624391,70.88804896375498,4.589405165968204,95.01320556010353,29.425371936533615,79.93528172716077,5987.94626935119,3.2747055228366078,Healthy,None,Continue Operation
12.412412412412413,61.39675812709709,0.8276209903195109,99.20551595182489,7.327334747861651,89.6095597400838,46.51203201631447,56.27284365769734,5941.002378674174,1.416482639988511,Healthy,None,Continue Operation
12.512512512512513,71.35538943131282,0.7754286853045697,83.39599994018135,24.75942217547724,83.8180533936362,34.41452031272628,54.40676176802489,5906.1291578253595,0.0012146721725636578,Warning,Clogged Filter,Inspect Filter
12.612612612612613,90.90073829612466,0.5434933799557051,81.73356366269707,6.728716685980798,83.98165911975718,31.85628296848528,21.167129034581563,5907.046067766696,0.6346802883708819,Healthy,None,Continue Operation
12.712712712712714,93.03652916281717,0.7042266065353493,58.29774476478925,0.8114917853623915,97.29623220160433,19.989767169174208,-3.99195005134721,5927.814364044891,4.66807688917547,Healthy,None,Continue Operation
12.812812812812814,50.34760652655954,0.686344258506157,94.0963879152322,9.514907101767871,64.7912048748268,23.73101956257793,-21.84828586447889,5932.450664916894,4.336773195576789,Healthy,None,Continue Operation
12.912912912912914,75.53736512887829,0.6298768918801632,71.37448439603077,8.384918338430248,50.05560470980937,44.08193663218772,-5.839031338424363,5994.512244874489,1.168045160181184,Healthy,None,Continue Operation
13.013013013013014,70.87055015743894,0.8617100568442925,58.111670289123964,8.050903184956628,50.0,16.693216357239315,5.116546631496696,5725.296051338262,3.891859522727456,Critical,Valve Sticking,Service Valve
13.113113113113114,61.105390523536514,0.7479378675393854,50.630375998787954,8.229838050417674,60.8945689813372,30.589687750271196,50.757211637635294,5946.086873526965,3.0428579658698713,Healthy,None,Continue Operation
13.213213213213214,55.99326836668414,0.540523107953824,26.98635589431956,9.327105081327613,83.0917292556999,13.519679536639154,24.759414668378284,5849.252185402051,9.574430750607519,Critical,Pump Failure,Replace Pump
13.313313313313314,66.8807585701814,0.6100916009749057,76.36998110613382,5.442539661136977,81.68557998827646,10.641126258204924,-30.701964813342077,5916.218337240788,1.8680282976702955,Healthy,None,Continue Operation
13.413413413413414,97.14548519562595,0.841629381829798,85.96768111845793,2.002820178676259,79.67306913523619,48.54740754748197,-37.83651892493053,5948.644238714188,3.4073030625858562,Healthy,None,Continue Operation
13.513513513513514,66.16014660103777,0.5380654297451501,94.51290265089011,28.326090130383854,50.812172160472684,25.079446691473667,-27.720138455912423,5920.091984284496,0.3176786121195929,Warning,Clogged Filter,Inspect Filter
13.613613613613614,75.9395310871683,0.9256034570243843,53.97032923215148,7.42881493667939,86.43890272253238,34.12852248398018,9.259845643685523,5986.685521302707,1.9812367340820298,Healthy,None,Continue Operation
13.713713713713714,85.15094794475888,0.7475732635069872,86.57482451701811,7.379173933540254,66.17652062427457,13.188602927491399,71.9831500458822,5962.6259274662425,4.819088305940903,Healthy,None,Continue Operation
13.813813813813814,68.1814801189647,0.740293288663324,23.272211831614538,5.214490241668801,83.25279945033157,11.210979460065712,36.48829774510659,5816.905774913371,8.87429201090978,Critical,Pump Failure,Replace Pump
13.913913913913914,98.58910413604804,0.7962038923297587,92.9088526578582,0.6845871933357806,50.0,18.86129582326599,56.21910798506181,5786.931463610217,1.439397516674223,Critical,Valve Sticking,Service Valve
14.014014014014014,98.12236474710556,0.9123404829625745,90.95317569308281,3.7111293843012785,67.13654627139536,33.02661011989679,15.964951340545824,5994.577649724634,0.6013548156430343,Healthy,None,Continue Operation
